"","ID","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23","Hour_24"
"11",69612,0.766685714285714,0.8365,0.827385714285714,0.857942857142857,0.846828571428571,0.645642857142857,0.384528571428571,0.477785714285714,0.563885714285714,0.4611,0.260314285714286,0.475,0.4119,0.627771428571429,0.652385714285714,0.559514285714286,0.713485714285714,0.573014285714286,0.655157142857143,0.5131,0.577371428571429,0.6865,0.744842857142857,0.788314285714286
"12",69613,0.673814285714286,0.636114285714286,0.753557142857143,0.826985714285714,0.685714285714286,0.656742857142857,0.444842857142857,0.573414285714286,0.493642857142857,0.405528571428571,0.256742857142857,0.186914285714286,0.161114285714286,0.155157142857143,0.182142857142857,0.257142857142857,0.152385714285714,0.2365,0.348,0.2262,0.222214285714286,0.2381,0.2484,0.512114285714286
"13",69615,0.918257142857143,0.982128571428571,0.975,0.951585714285714,0.890071428571429,0.916271428571429,0.553171428571429,0.3016,0.443642857142857,0.663085714285714,0.498428571428571,0.415471428571429,0.459914285714286,0.436114285714286,0.436914285714286,0.3143,0.2143,0.294842857142857,0.241671428571429,0.226585714285714,0.369842857142857,0.3639,0.799614285714286,0.889171428571429
"14",69616,0.642071428571429,0.777385714285714,0.8996,0.919442857142857,0.923028571428571,0.921028571428571,0.9139,0.806757142857143,0.640457142857143,0.606342857142857,0.456357142857143,0.305942857142857,0.182128571428571,0.1639,0.238085714285714,0.318271428571429,0.252771428571429,0.392057142857143,0.306742857142857,0.277785714285714,0.0889,0.129357142857143,0.304757142857143,0.487014285714286
"15",69617,0.752385714285714,0.910714285714286,0.878571428571429,0.868657142857143,0.855942857142857,0.839271428571429,0.796014285714286,0.312728571428571,0.261528571428571,0.3992,0.385328571428571,0.473814285714286,0.492042857142857,0.376171428571429,0.3865,0.348414285714286,0.365871428571429,0.2004,0.122628571428571,0.3381,0.4758,0.478971428571429,0.5861,0.708671428571429
"16",69618,0.980557142857143,0.9623,0.969042857142857,0.980557142857143,1,0.951985714285714,0.828585714285714,0.755157142857143,0.544442857142857,0.291657142857143,0.244457142857143,0.245628571428571,0.235314285714286,0.499214285714286,0.357128571428571,0.3603,0.404357142857143,0.321042857142857,0.278171428571429,0.677385714285714,0.783328571428571,0.7893,0.803571428571429,0.842414285714286
"17",69619,0.721828571428571,0.843628571428571,0.832157142857143,0.766257142857143,0.839271428571429,0.8496,0.712685714285714,0.481342857142857,0.428185714285714,0.344442857142857,0.467471428571429,0.372614285714286,0.357542857142857,0.3615,0.403971428571429,0.305557142857143,0.281357142857143,0.292071428571429,0.306328571428571,0.3504,0.3234,0.242057142857143,0.297614285714286,0.624671428571429
"18",69620,0.374985714285714,0.511114285714286,0.589285714285714,0.5226,0.711514285714286,0.788085714285714,0.675771428571429,0.542071428571429,0.3996,0.344842857142857,0.348014285714286,0.267857142857143,0.238485714285714,0.326971428571429,0.302785714285714,0.284114285714286,0.356757142857143,0.2746,0.189271428571429,0.3373,0.278585714285714,0.164285714285714,0.233342857142857,0.257985714285714
"19",69621,0.9115,0.892457142857143,0.853171428571429,0.861085714285714,0.5254,0.418257142857143,0.2139,0.232928571428571,0.221028571428571,0.234114285714286,0.231342857142857,0.229385714285714,0.315085714285714,0.224585714285714,0.269442857142857,0.234914285714286,0.183728571428571,0.117071428571429,0.163485714285714,0.284928571428571,0.378157142857143,0.663485714285714,0.632128571428571,0.854957142857143
"20",69622,0.889685714285714,0.7869,0.798014285714286,0.737271428571429,0.764285714285714,0.813485714285714,0.771828571428571,0.627757142857143,0.838485714285714,0.653957142857143,0.634914285714286,0.600414285714286,0.394042857142857,0.457914285714286,0.529785714285714,0.581728571428571,0.696814285714286,0.530171428571429,0.548428571428571,0.5905,0.708357142857143,0.8754,0.830157142857143,0.953242857142857
"21",69625,0.751585714285714,0.8758,0.924571428571429,0.919042857142857,0.978957142857143,0.892071428571429,0.922228571428571,0.894428571428571,0.892071428571429,0.692471428571429,0.745657142857143,0.7754,0.641685714285714,0.623428571428571,0.7254,0.680542857142857,0.708328571428571,0.605957142857143,0.580142857142857,0.591671428571429,0.496414285714286,0.618657142857143,0.6361,0.677057142857143
"22",69626,0.839285714285714,0.9135,0.909528571428571,0.921828571428571,0.898428571428571,0.904771428571429,0.691642857142857,0.570628571428571,0.537314285714286,0.437314285714286,0.496442857142857,0.553571428571429,0.569828571428571,0.669042857142857,0.599585714285714,0.448814285714286,0.545628571428571,0.506728571428571,0.480157142857143,0.4512,0.547214285714286,0.684942857142857,0.825,0.908214285714286
"23",69627,0.5508,0.716271428571429,0.777771428571429,0.849214285714286,0.854757142857143,0.805542857142857,0.411114285714286,0.405171428571429,0.831357142857143,0.889685714285714,0.867071428571429,0.890871428571429,0.8496,0.784914285714286,0.515071428571429,0.5742,0.5746,0.696028571428571,0.509928571428571,0.553985714285714,0.447214285714286,0.469842857142857,0.373428571428571,0.674028571428571
"24",69628,0.9734,0.969442857142857,0.914285714285714,0.9988,0.9758,0.976185714285714,0.523028571428572,0.128171428571429,0.250414285714286,0.1631,0.2008,0.182528571428571,0.0750142857142857,0.234128571428571,0.175028571428571,0.1623,0.2258,0.184114285714286,0.285714285714286,0.371828571428571,0.540471428571429,0.5885,0.896428571428571,0.940685714285714
"25",69629,0.632142857142857,0.579357142857143,0.734914285714286,0.756342857142857,0.808328571428571,0.806757142857143,0.699185714285714,0.624628571428571,0.6262,0.701971428571429,0.598814285714286,0.469442857142857,0.4492,0.344457142857143,0.340071428571429,0.369457142857143,0.359128571428571,0.248414285714286,0.329757142857143,0.448428571428571,0.481342857142857,0.461885714285714,0.473814285714286,0.448471428571429
"26",69630,0.8901,0.913885714285714,0.885328571428571,0.955557142857143,0.990071428571429,0.7115,0.545642857142857,0.4611,0.258342857142857,0.276185714285714,0.277385714285714,0.257142857142857,0.442857142857143,0.171428571428571,0.129357142857143,0.120642857142857,0.344042857142857,0.376585714285714,0.359142857142857,0.2488,0.440085714285714,0.494042857142857,0.804771428571429,0.958871428571429
"27",69631,0.8758,0.998014285714286,0.957542857142857,0.855957142857143,0.9885,0.8627,0.852771428571429,0.760714285714286,0.737314285714286,0.553957142857143,0.516271428571429,0.659942857142857,0.692442857142857,0.690057142857143,0.649185714285714,0.732157142857143,0.628971428571429,0.601185714285714,0.725,0.609528571428571,0.678171428571429,0.541257142857143,0.353557142857143,0.919914285714286
"28",69632,0.689285714285714,0.582928571428571,0.6238,0.6,0.7016,0.706342857142857,0.547628571428571,0.217042857142857,0.330142857142857,0.281357142857143,0.403971428571429,0.430157142857143,0.4619,0.383328571428571,0.476571428571429,0.422614285714286,0.268642857142857,0.2639,0.195628571428571,0.171442857142857,0.195642857142857,0.421414285714286,0.6381,0.6723
"29",69633,0.418642857142857,0.267457142857143,0.597228571428571,0.330171428571429,0.585328571428571,0.4742,0.336514285714286,0.296028571428571,0.606728571428571,0.540071428571429,0.604785714285714,0.744828571428571,0.783742857142857,0.810314285714286,0.772228571428571,0.746814285714286,0.577385714285714,0.567057142857143,0.475,0.65,0.8119,0.720628571428571,0.6119,0.411257142857143
"30",69634,0.895628571428571,0.936885714285714,0.917857142857143,0.867071428571429,0.953571428571429,0.771442857142857,0.482528571428571,0.376185714285714,0.5861,0.606757142857143,0.469442857142857,0.1758,0.164685714285714,0.465471428571429,0.469442857142857,0.5238,0.524585714285714,0.347228571428571,0.461114285714286,0.407542857142857,0.423414285714286,0.550385714285714,0.763085714285714,0.854542857142857
"31",69635,0.924985714285714,0.9135,0.942071428571429,0.834114285714286,0.804757142857143,0.7115,0.285728571428571,0.205571428571429,0.209528571428571,0.2004,0.178585714285714,0.333728571428571,0.298414285714286,0.468642857142857,0.540871428571429,0.592071428571429,0.406342857142857,0.310714285714286,0.259128571428571,0.566257142857143,0.821028571428571,0.768642857142857,0.9496,0.832442857142857
"32",69637,0.940485714285714,0.926985714285714,0.927385714285714,0.901985714285714,0.913485714285714,0.834914285714286,0.506742857142857,0.334128571428571,0.188085714285714,0.2143,0.257557142857143,0.3746,0.209528571428571,0.239671428571429,0.193657142857143,0.511514285714286,0.548014285714286,0.618257142857143,0.559114285714286,0.489314285714286,0.6869,0.559914285714286,0.746028571428571,0.867542857142857
"33",69640,0.620642857142857,0.733328571428571,0.778185714285714,0.640871428571429,0.744857142857143,0.703171428571429,0.853957142857143,0.597228571428571,0.488871428571429,0.565885714285714,0.5607,0.422628571428571,0.480957142857143,0.395242857142857,0.223814285714286,0.314671428571429,0.356757142857143,0.257157142857143,0.326585714285714,0.412314285714286,0.401971428571429,0.428571428571429,0.342457142857143,0.4844
"34",69642,0.705957142857143,0.792071428571429,0.723428571428571,0.815471428571429,0.846028571428571,0.866671428571429,0.578971428571429,0.266257142857143,0.629342857142857,0.796842857142857,0.821028571428571,0.620628571428571,0.516285714285714,0.586514285714286,0.570642857142857,0.578571428571429,0.4246,0.468657142857143,0.457542857142857,0.382142857142857,0.420228571428571,0.354757142857143,0.5472,0.606914285714286
"35",69644,0.748814285714286,0.757514285714286,0.788085714285714,0.7758,0.769428571428571,0.7742,0.723414285714286,0.518257142857143,0.270242857142857,0.0761857142857143,0.106728571428571,0.106342857142857,0.0996142857142857,0.1643,0.0611142857142857,0.116271428571429,0.1746,0.1274,0.202371428571429,0.417842857142857,0.487685714285714,0.298385714285714,0.467857142857143,0.5961
