cutoff,sleep_mean,diff
78.1,8.984406112050765,2.0317162595008353
78.2,8.978609802393427,2.025919949843497
78.30000000000001,8.978609802393427,2.025919949843497
78.4,8.91526823060277,1.9625783780528403
78.5,8.91526823060277,1.9625783780528403
78.6,8.91526823060277,1.9625783780528403
78.7,8.91526823060277,1.9625783780528403
78.80000000000001,8.91526823060277,1.9625783780528403
78.9,8.91526823060277,1.9625783780528403
79,8.91526823060277,1.9625783780528403
79.1,8.909002980873217,1.9563131283232869
79.2,8.843791414937984,1.8911015623880543
79.30000000000001,8.843791414937984,1.8911015623880543
79.4,8.843791414937984,1.8911015623880543
79.5,8.843791414937984,1.8911015623880543
79.6,8.843791414937984,1.8911015623880543
79.7,8.843791414937984,1.8911015623880543
79.80000000000001,8.843791414937984,1.8911015623880543
79.9,8.843791414937984,1.8911015623880543
80,8.843791414937984,1.8911015623880543
80.1,8.76719658877742,1.8145067362274903
